threshold,input_length_days,washout_days,algo,subset,n_features,n_train,n_val,n_test,train_positive,val_positive,test_positive,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_brier,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_pr_auc,test_brier
3,14,14,rf,no_smartinhaler,400,616,184,324,48,1,4,0.8097826086956522,0.0,0.0,0.0,0.5245901639344263,0.011363636363636364,0.16127606764382776,0.9876543209876543,0.0,0.0,0.0,0.8546874999999999,0.05771929761845181,0.08867352148697996
3,14,14,rf,no_peakflow,355,616,184,324,48,1,4,0.8260869565217391,0.0,0.0,0.0,0.41530054644808745,0.009259259259259259,0.15043808997818447,0.9876543209876543,0.0,0.0,0.0,0.8781249999999999,0.33152173913043476,0.062099445869610956
3,14,14,rf,no_environment,315,616,184,324,48,1,4,0.9402173913043478,0.0,0.0,0.0,0.0,0.005434782608695652,0.13574878642726027,0.9598765432098766,0.15384615384615385,0.5,0.23529411764705882,0.915625,0.35622710622710624,0.11995277524970606
3,7,14,rf,all,427,717,203,360,49,1,5,0.9950738916256158,0.0,0.0,0.0,0.7574257425742574,0.0196078431372549,0.04000861355955192,0.9805555555555555,0.0,0.0,0.0,0.5650704225352113,0.08110309080897316,0.058985352713524425
3,7,14,rf,smartwatch_only,216,717,203,360,49,1,5,0.9950738916256158,0.0,0.0,0.0,0.24752475247524752,0.00641025641025641,0.039762502378212224,0.9861111111111112,0.0,0.0,0.0,0.771830985915493,0.10546122591059917,0.032696355252179586
3,7,14,rf,smartinhaler_only,86,717,203,360,49,1,5,0.9950738916256158,0.0,0.0,0.0,0.6608910891089109,0.0125,0.050123466981852494,0.9861111111111112,0.0,0.0,0.0,0.4645070422535212,0.015176543492827241,0.061907463503090315
3,7,14,rf,peakflow_only,131,717,203,360,49,1,5,0.9950738916256158,0.0,0.0,0.0,0.5247524752475248,0.00909090909090909,0.07340223233414817,0.9555555555555556,0.0,0.0,0.0,0.11943661971830986,0.009047757963286059,0.1252652413420308
3,7,14,rf,environment_only,171,717,203,360,49,1,5,0.9950738916256158,0.0,0.0,0.0,0.17821782178217827,0.005952380952380952,0.04385748944851406,0.9861111111111112,0.0,0.0,0.0,0.528169014084507,0.05288767027663949,0.0444714449547376
3,7,14,rf,no_smartwatch,270,717,203,360,49,1,5,0.9950738916256158,0.0,0.0,0.0,0.23267326732673266,0.006369426751592357,0.049736491503342375,0.9861111111111112,0.0,0.0,0.0,0.31661971830985913,0.011561187410995467,0.08057148433344585
3,7,14,rf,no_smartinhaler,400,717,203,360,49,1,5,0.9950738916256158,0.0,0.0,0.0,0.6287128712871287,0.012987012987012988,0.05326373201680709,0.9805555555555555,0.0,0.0,0.0,0.4123943661971831,0.06042294189495754,0.056903537357296266
3,7,14,rf,no_peakflow,355,717,203,360,49,1,5,0.9950738916256158,0.0,0.0,0.0,0.37623762376237624,0.0078125,0.05446182029251202,0.9861111111111112,0.0,0.0,0.0,0.6878873239436619,0.08690267479423978,0.03274450221479454
3,7,14,rf,no_environment,315,717,203,360,49,1,5,0.9950738916256158,0.0,0.0,0.0,0.39603960396039606,0.007936507936507936,0.05427608246943854,0.9861111111111112,0.0,0.0,0.0,0.4383098591549296,0.014500582850927517,0.07570604537647603
4,14,7,xgb,all,427,671,184,339,50,1,4,0.782608695652174,0.0,0.0,0.0,0.726775956284153,0.0196078431372549,0.1491414479287355,0.9587020648967551,0.08333333333333333,0.25,0.125,0.8067164179104478,0.08894643014270809,0.03806248609788219
4,14,7,xgb,smartwatch_only,216,671,184,339,50,1,4,0.9402173913043478,0.0,0.0,0.0,0.0,0.005434782608695652,0.04287954354964871,0.9174041297935103,0.0,0.0,0.0,0.7932835820895522,0.051484557109557114,0.049952028934917854
4,14,7,xgb,smartinhaler_only,86,671,184,339,50,1,4,0.9945652173913043,0.0,0.0,0.0,0.9398907103825137,0.05263157894736842,0.00857607193150768,0.9085545722713865,0.034482758620689655,0.25,0.06060606060606061,0.746268656716418,0.058659561385529815,0.07190162083481674
4,14,7,xgb,peakflow_only,131,671,184,339,50,1,4,0.8152173913043478,0.0,0.0,0.0,0.02732240437158473,0.00546448087431694,0.15265796648877866,0.3333333333333333,0.004464285714285714,0.25,0.008771929824561403,0.26268656716417915,0.014106372377428872,0.3881929520330274
4,14,7,xgb,environment_only,171,671,184,339,50,1,4,0.7119565217391305,0.0,0.0,0.0,0.5464480874316939,0.011904761904761904,0.173235346827625,0.9410029498525073,0.05555555555555555,0.25,0.09090909090909091,0.44776119402985076,0.02988344008108516,0.053614365466328875
4,14,7,xgb,no_smartwatch,270,671,184,339,50,1,4,0.7989130434782609,0.0,0.0,0.0,0.4972677595628415,0.010752688172043012,0.12662114684568593,0.8938053097345132,0.029411764705882353,0.25,0.05263157894736842,0.5201492537313432,0.024310056033021596,0.07678184818360098
4,14,7,xgb,no_smartinhaler,400,671,184,339,50,1,4,0.7989130434782609,0.0,0.0,0.0,0.7322404371584699,0.02,0.1476557101201811,0.9469026548672567,0.0625,0.25,0.1,0.7097014925373135,0.041784395378887014,0.051359159449554825
4,14,7,xgb,no_peakflow,355,671,184,339,50,1,4,0.7445652173913043,0.0,0.0,0.0,0.7322404371584699,0.02,0.17725301797129783,0.9616519174041298,0.09090909090909091,0.25,0.13333333333333333,0.7723880597014925,0.27842105263157896,0.027069257540126342
4,14,7,xgb,no_environment,315,671,184,339,50,1,4,0.9891304347826086,0.0,0.0,0.0,0.0,0.005434782608695652,0.02136904335735357,0.9498525073746312,0.0,0.0,0.0,0.7932835820895523,0.05020918136589778,0.05812433085029489
3,7,0,rf,all,427,854,203,386,49,1,5,0.9950738916256158,0.0,0.0,0.0,0.7376237623762376,0.01818181818181818,0.061953511712246445,0.9870466321243523,0.0,0.0,0.0,0.5511811023622047,0.07954470052677237,0.04733779044980804
3,7,0,rf,smartwatch_only,216,854,203,386,49,1,5,0.9950738916256158,0.0,0.0,0.0,0.4108910891089109,0.008130081300813009,0.06843813684531588,0.9870466321243523,0.0,0.0,0.0,0.7496062992125985,0.10335594992345565,0.04438453137248334
3,7,0,rf,smartinhaler_only,86,854,203,386,49,1,5,0.9950738916256158,0.0,0.0,0.0,0.745049504950495,0.015873015873015872,0.045877365867081056,0.9870466321243523,0.0,0.0,0.0,0.610498687664042,0.019832287552259867,0.058162582249380985
3,7,0,rf,peakflow_only,131,854,203,386,49,1,5,0.9950738916256158,0.0,0.0,0.0,0.8316831683168316,0.020833333333333332,0.050998251701594284,0.9870466321243523,0.0,0.0,0.0,0.2293963254593176,0.010930756708875906,0.0678256686393219
3,7,0,rf,environment_only,171,854,203,386,49,1,5,0.9950738916256158,0.0,0.0,0.0,0.5495049504950495,0.010752688172043012,0.0476889758291492,0.9870466321243523,0.0,0.0,0.0,0.415748031496063,0.04972774553613597,0.04245451536745487
3,7,0,rf,no_smartwatch,270,854,203,386,49,1,5,0.9950738916256158,0.0,0.0,0.0,0.504950495049505,0.00980392156862745,0.04996027126403224,0.9870466321243523,0.0,0.0,0.0,0.4041994750656168,0.03180337614237061,0.05561466431112969
3,7,0,rf,no_smartinhaler,400,854,203,386,49,1,5,0.9950738916256158,0.0,0.0,0.0,0.7425742574257426,0.018518518518518517,0.06017325776565326,0.9870466321243523,0.0,0.0,0.0,0.5217847769028872,0.07849769288335554,0.049074031976284696
3,7,0,rf,no_peakflow,355,854,203,386,49,1,5,0.9950738916256158,0.0,0.0,0.0,0.6881188118811882,0.015384615384615385,0.06562834503551153,0.9870466321243523,0.0,0.0,0.0,0.5816272965879264,0.08023409298567506,0.041897697377524495
3,7,0,rf,no_environment,315,854,203,386,49,1,5,0.9950738916256158,0.0,0.0,0.0,0.29702970297029707,0.00684931506849315,0.07126200067890351,0.9870466321243523,0.0,0.0,0.0,0.4918635170603674,0.015230195670103695,0.07179413988361708
2,14,14,rf,all,427,615,184,322,51,1,2,0.9130434782608695,0.0,0.0,0.0,0.6830601092896175,0.01694915254237288,0.13942292345662763,0.9937888198757764,0.0,0.0,0.0,0.6125,0.011637653127014829,0.09715584026311001
2,14,14,rf,smartwatch_only,216,615,184,322,51,1,2,0.9945652173913043,0.0,0.0,0.0,0.09289617486338797,0.005988023952095809,0.08710167601112566,0.9937888198757764,0.0,0.0,0.0,0.5890625,0.5037735849056604,0.062494260616386854
2,14,14,rf,smartinhaler_only,86,615,184,322,51,1,2,0.9945652173913043,0.0,0.0,0.0,0.46994535519125685,0.009523809523809525,0.09782795253281287,0.8664596273291926,0.023255813953488372,0.5,0.044444444444444446,0.7640625,0.021516164994425865,0.11157898031427772
2,14,14,rf,peakflow_only,131,615,184,322,51,1,2,0.9565217391304348,0.0,0.0,0.0,0.021857923497267784,0.005434782608695652,0.17081568294138413,0.3944099378881988,0.005128205128205128,0.5,0.01015228426395939,0.5234375,0.03122605363984674,0.2648115295241344
2,14,14,rf,environment_only,171,615,184,322,51,1,2,0.9945652173913043,0.0,0.0,0.0,0.4207650273224044,0.009345794392523364,0.08999740814804591,0.9937888198757764,0.0,0.0,0.0,0.55,0.010113960113960114,0.06383332509598341
2,14,14,rf,no_smartwatch,270,615,184,322,51,1,2,0.9945652173913043,0.0,0.0,0.0,0.2404371584699454,0.007142857142857143,0.12175881518094984,0.8291925465838509,0.01818181818181818,0.5,0.03508771929824561,0.59375,0.016984304932735426,0.14115717577417594
2,14,14,rf,no_smartinhaler,400,615,184,322,51,1,2,0.8641304347826086,0.0,0.0,0.0,0.5956284153005464,0.013333333333333334,0.14199412329831293,0.9937888198757764,0.0,0.0,0.0,0.7890625,0.021363636363636362,0.09604889843659868
2,14,14,rf,no_peakflow,355,615,184,322,51,1,2,0.9619565217391305,0.0,0.0,0.0,0.7049180327868853,0.01818181818181818,0.12395327420733468,0.9937888198757764,0.0,0.0,0.0,0.6718750000000001,0.254739336492891,0.05746448228861251
2,14,14,rf,no_environment,315,615,184,322,51,1,2,0.9945652173913043,0.0,0.0,0.0,0.1202185792349727,0.006172839506172839,0.12576045084442722,0.9875776397515528,0.0,0.0,0.0,0.640625,0.01484585143803021,0.13287986933333865
4,7,0,rf,all,427,856,203,386,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.707920792079208,0.01639344262295082,0.05559246413502014,0.9870466321243523,0.0,0.0,0.0,0.6362204724409449,0.2353738504869524,0.053923281035289254
4,7,0,rf,smartwatch_only,216,856,203,386,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.4504950495049505,0.008695652173913044,0.06406185437385248,0.9818652849740933,0.0,0.0,0.0,0.5664041994750656,0.06414153807863994,0.06219369309664337
4,7,0,rf,smartinhaler_only,86,856,203,386,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.6361386138613863,0.011764705882352941,0.039494323948369124,0.9870466321243523,0.0,0.0,0.0,0.6908136482939633,0.027600382111016904,0.050541071955650434
4,7,0,rf,peakflow_only,131,856,203,386,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.693069306930693,0.013157894736842105,0.04054723522139081,0.9870466321243523,0.0,0.0,0.0,0.3097112860892388,0.03690470886091313,0.07918611352675782
4,7,0,rf,environment_only,171,856,203,386,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.6287128712871287,0.012987012987012988,0.045217344619573,0.9870466321243523,0.0,0.0,0.0,0.5742782152230971,0.05872904302586282,0.03903842279249725
4,7,0,rf,no_smartwatch,270,856,203,386,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.6485148514851485,0.0136986301369863,0.04880507923919041,0.9870466321243523,0.0,0.0,0.0,0.531233595800525,0.022903961946162725,0.05758355862832151
4,7,0,rf,no_smartinhaler,400,856,203,386,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.5346534653465347,0.010416666666666666,0.06509495846326374,0.9870466321243523,0.0,0.0,0.0,0.578477690288714,0.047821178885733215,0.061800947571983005
4,7,0,rf,no_peakflow,355,856,203,386,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.599009900990099,0.012048192771084338,0.06053194430701323,0.9870466321243523,0.0,0.0,0.0,0.6435695538057743,0.041974057367947785,0.04392149155128902
4,7,0,rf,no_environment,315,856,203,386,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.47029702970297027,0.009009009009009009,0.06957572130207915,0.9844559585492227,0.0,0.0,0.0,0.5396325459317586,0.01691001072334474,0.0876911376347066
3,3,0,rf,all,427,961,217,410,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.7314814814814815,0.015873015873015872,0.028249960942741424,0.9878048780487805,0.0,0.0,0.0,0.45679012345679015,0.015275901558235074,0.03065870376188272
3,3,0,rf,smartwatch_only,216,961,217,410,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.5324074074074074,0.009345794392523364,0.025833803782467683,0.9878048780487805,0.0,0.0,0.0,0.5990123456790124,0.019675248555732074,0.023621867277443084
3,3,0,rf,smartinhaler_only,86,961,217,410,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.28240740740740744,0.005780346820809248,0.05825589149162128,0.9878048780487805,0.0,0.0,0.0,0.3432098765432099,0.01083768635464076,0.033624771534855775
3,3,0,rf,peakflow_only,131,961,217,410,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.7384259259259259,0.013157894736842105,0.030167932943963263,0.9878048780487805,0.0,0.0,0.0,0.30518518518518517,0.009933988299273855,0.039352463881396925
3,3,0,rf,environment_only,171,961,217,410,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.7129629629629629,0.014925373134328358,0.02612308920367705,0.9878048780487805,0.0,0.0,0.0,0.46444444444444444,0.018711184753980294,0.024231259821842738
3,3,0,rf,no_smartwatch,270,961,217,410,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.7129629629629629,0.014925373134328358,0.026899106967610123,0.9878048780487805,0.0,0.0,0.0,0.414320987654321,0.016382396843771838,0.03471063259472535
3,3,0,rf,no_smartinhaler,400,961,217,410,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.7731481481481481,0.018518518518518517,0.02793537121369174,0.9878048780487805,0.0,0.0,0.0,0.40098765432098765,0.01246990559282271,0.0325554645763197
3,3,0,rf,no_peakflow,355,961,217,410,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.6064814814814814,0.011111111111111112,0.031141174488437652,0.9878048780487805,0.0,0.0,0.0,0.5041975308641975,0.017848200154019677,0.02515182604700381
3,3,0,rf,no_environment,315,961,217,410,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.5092592592592593,0.008928571428571428,0.025296460528756576,0.9878048780487805,0.0,0.0,0.0,0.37777777777777777,0.01125727544857148,0.03370808845525123
2,3,0,rf,all,427,963,217,408,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.7268518518518519,0.015625,0.031078673532201433,0.9926470588235294,0.0,0.0,0.0,0.5160493827160493,0.011523940354064654,0.026109431972913367
2,3,0,rf,smartwatch_only,216,963,217,408,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.6805555555555556,0.013333333333333334,0.034018678375555916,0.9926470588235294,0.0,0.0,0.0,0.5497942386831276,0.01192608552688507,0.01903624674534377
2,3,0,rf,smartinhaler_only,86,963,217,408,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.28703703703703703,0.005813953488372093,0.05815953309542328,0.9926470588235294,0.0,0.0,0.0,0.3292181069958847,0.007272096185646622,0.030501501422002548
2,3,0,rf,peakflow_only,131,963,217,408,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.6689814814814815,0.01098901098901099,0.03842772099404125,0.9926470588235294,0.0,0.0,0.0,0.3415637860082304,0.007200740903914293,0.03882325311437493
2,3,0,rf,environment_only,171,963,217,408,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.6064814814814815,0.011111111111111112,0.030285981205548266,0.9926470588235294,0.0,0.0,0.0,0.5691358024691358,0.0164614236990199,0.017924392263363776
2,3,0,rf,no_smartwatch,270,963,217,408,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.4722222222222222,0.008403361344537815,0.03130410999783134,0.9926470588235294,0.0,0.0,0.0,0.5242798353909466,0.02171081087957662,0.02996999289564507
2,3,0,rf,no_smartinhaler,400,963,217,408,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.7962962962962964,0.02040816326530612,0.02964753327019055,0.9926470588235294,0.0,0.0,0.0,0.39835390946502053,0.008213799353981926,0.0263250784752406
2,3,0,rf,no_peakflow,355,963,217,408,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.6712962962962963,0.013157894736842105,0.03336377764604482,0.9926470588235294,0.0,0.0,0.0,0.5078189300411522,0.012316083760398337,0.01962640513009144
2,3,0,rf,no_environment,315,963,217,408,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.6712962962962963,0.012987012987012988,0.03127175055444386,0.9926470588235294,0.0,0.0,0.0,0.15637860082304525,0.005735661003886124,0.03067818778930488
4,3,7,rf,all,427,876,217,397,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.7268518518518517,0.015625,0.02931180220201523,0.9874055415617129,0.0,0.0,0.0,0.5209183673469389,0.018627443807665775,0.03961325215815549
4,3,7,rf,smartwatch_only,216,876,217,397,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.5833333333333333,0.010416666666666666,0.026322562935192285,0.9874055415617129,0.0,0.0,0.0,0.42500000000000004,0.012470075006755555,0.03335749319789637
4,3,7,rf,smartinhaler_only,86,876,217,397,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.36574074074074076,0.0064516129032258064,0.05574825576102014,0.9874055415617129,0.0,0.0,0.0,0.25,0.009627407142054692,0.049230084452964576
4,3,7,rf,peakflow_only,131,876,217,397,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.6689814814814814,0.01098901098901099,0.03091196598987927,0.9874055415617129,0.0,0.0,0.0,0.3479591836734694,0.010965718478847763,0.040991905312362104
4,3,7,rf,environment_only,171,876,217,397,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.5462962962962963,0.009708737864077669,0.033316991683119745,0.9874055415617129,0.0,0.0,0.0,0.5387755102040815,0.02056403485725024,0.033000074008005975
4,3,7,rf,no_smartwatch,270,876,217,397,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.5138888888888888,0.00909090909090909,0.03124402660369451,0.9874055415617129,0.0,0.0,0.0,0.4515306122448979,0.01786893989630637,0.04133186288403051
4,3,7,rf,no_smartinhaler,400,876,217,397,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.6898148148148148,0.013888888888888888,0.030130359700217064,0.9874055415617129,0.0,0.0,0.0,0.5311224489795918,0.018063796858741946,0.04070805095502208
4,3,7,rf,no_peakflow,355,876,217,397,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.5925925925925926,0.010752688172043012,0.027692885621248668,0.9874055415617129,0.0,0.0,0.0,0.4806122448979592,0.01617933404346213,0.03101726933754754
4,3,7,rf,no_environment,315,876,217,397,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.3287037037037037,0.006622516556291391,0.027188744955281178,0.9874055415617129,0.0,0.0,0.0,0.275,0.00980092608122779,0.041976112470318995
4,14,14,rf,all,427,622,184,325,50,1,4,0.9945652173913043,0.0,0.0,0.0,0.6502732240437159,0.015384615384615385,0.10996570195261665,0.9907692307692307,1.0,0.25,0.4,0.8193146417445483,0.29481696100073584,0.08699141971206059
4,14,14,rf,smartwatch_only,216,622,184,325,50,1,4,0.9945652173913043,0.0,0.0,0.0,0.1202185792349727,0.006172839506172839,0.08958243556078864,0.9907692307692307,1.0,0.25,0.4,0.7344236760124611,0.5308930425752856,0.06824794997333648
4,14,14,rf,smartinhaler_only,86,622,184,325,50,1,4,0.9945652173913043,0.0,0.0,0.0,0.14207650273224043,0.006060606060606061,0.09543099675332858,0.9723076923076923,0.14285714285714285,0.25,0.18181818181818182,0.7352024922118381,0.06947830240066943,0.10456024585838301
4,14,14,rf,peakflow_only,131,622,184,325,50,1,4,0.9836956521739131,0.0,0.0,0.0,0.08196721311475408,0.005780346820809248,0.12936151639089077,0.7507692307692307,0.012658227848101266,0.25,0.024096385542168676,0.32242990654205606,0.01682738430378084,0.20562851433898013
4,14,14,rf,environment_only,171,622,184,325,50,1,4,0.9945652173913043,0.0,0.0,0.0,0.29508196721311475,0.007692307692307693,0.09354212218343408,0.9876923076923076,0.0,0.0,0.0,0.5965732087227414,0.26276243732570403,0.0649497343838947
4,14,14,rf,no_smartwatch,270,622,184,325,50,1,4,0.9945652173913043,0.0,0.0,0.0,0.29508196721311475,0.007692307692307693,0.09880507280912144,0.8923076923076924,0.0,0.0,0.0,0.4929906542056075,0.016024856051383714,0.12463608921331874
4,14,14,rf,no_smartinhaler,400,622,184,325,50,1,4,0.967391304347826,0.0,0.0,0.0,0.7267759562841529,0.0196078431372549,0.12116181123064627,0.9784615384615385,0.2,0.25,0.2222222222222222,0.6947040498442367,0.07595663265306124,0.09492284715352
4,14,14,rf,no_peakflow,355,622,184,325,50,1,4,0.9945652173913043,0.0,0.0,0.0,0.6120218579234973,0.013888888888888888,0.10235362717757325,0.9907692307692307,1.0,0.25,0.4,0.8302180685358256,0.37099253403601223,0.05966669002132735
4,14,14,rf,no_environment,315,622,184,325,50,1,4,0.9945652173913043,0.0,0.0,0.0,0.10382513661202186,0.006060606060606061,0.10214785215954529,0.9753846153846154,0.0,0.0,0.0,0.7258566978193146,0.05382669477614734,0.1169412099346572
2,3,7,rf,all,427,867,217,394,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.7083333333333333,0.014705882352941176,0.06406927498015133,0.9923857868020305,0.0,0.0,0.0,0.3947144075021313,0.008278341311157756,0.06089235993778985
2,3,7,rf,smartwatch_only,216,867,217,394,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.587962962962963,0.010526315789473684,0.055245377759081886,0.9923857868020305,0.0,0.0,0.0,0.6666666666666665,0.03061245896136862,0.03598025203656886
2,3,7,rf,smartinhaler_only,86,867,217,394,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.28240740740740744,0.005780346820809248,0.06855025382315318,0.9923857868020305,0.0,0.0,0.0,0.5592497868712702,0.011440018079942337,0.049166945829692034
2,3,7,rf,peakflow_only,131,867,217,394,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.474537037037037,0.007518796992481203,0.05884152162633977,0.9923857868020305,0.0,0.0,0.0,0.3444160272804774,0.007936875125098029,0.08092449765312153
2,3,7,rf,environment_only,171,867,217,394,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.4305555555555556,0.0078125,0.055914172119637784,0.9923857868020305,0.0,0.0,0.0,0.6069906223358909,0.02164100055240177,0.035557935596710825
2,3,7,rf,no_smartwatch,270,867,217,394,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.36574074074074076,0.007042253521126761,0.06913811511234193,0.9923857868020305,0.0,0.0,0.0,0.5319693094629157,0.019846695149535055,0.06886583226712385
2,3,7,rf,no_smartinhaler,400,867,217,394,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.5648148148148148,0.010101010101010102,0.06626683042158675,0.9923857868020305,0.0,0.0,0.0,0.4833759590792839,0.010275156897673453,0.05859341661717076
2,3,7,rf,no_peakflow,355,867,217,394,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.5509259259259259,0.00980392156862745,0.065373970368036,0.9923857868020305,0.0,0.0,0.0,0.6104006820119352,0.04452532351628737,0.03889919059721264
2,3,7,rf,no_environment,315,867,217,394,55,1,3,0.9953917050691244,0.0,0.0,0.0,0.48611111111111105,0.008547008547008548,0.06061290149521117,0.9923857868020305,0.0,0.0,0.0,0.2855924978687127,0.006852416705406164,0.07137870867687603
4,14,14,xgb,all,427,622,184,325,50,1,4,0.6358695652173914,0.0,0.0,0.0,0.5792349726775956,0.01282051282051282,0.27139785251356596,0.9138461538461539,0.07142857142857142,0.5,0.125,0.7172897196261683,0.09056899552953276,0.08520913296431093
4,14,14,xgb,smartwatch_only,216,622,184,325,50,1,4,0.8913043478260869,0.0,0.0,0.0,0.02732240437158473,0.00558659217877095,0.0766490696660895,0.9107692307692308,0.06896551724137931,0.5,0.12121212121212122,0.9244548286604362,0.5378921785240831,0.06738652758548629
4,14,14,xgb,smartinhaler_only,86,622,184,325,50,1,4,0.9130434782608695,0.058823529411764705,1.0,0.1111111111111111,0.9617486338797815,0.06666666666666667,0.03344949385040287,0.8430769230769231,0.07272727272727272,1.0,0.13559322033898305,0.9637850467289719,0.16382575757575757,0.16779288600710696
4,14,14,xgb,peakflow_only,131,622,184,325,50,1,4,0.8586956521739131,0.0,0.0,0.0,0.8415300546448088,0.029411764705882353,0.1294159667984917,0.3507692307692308,0.004784688995215311,0.25,0.009389671361502348,0.22196261682242993,0.012102714078682035,0.5778387107039967
4,14,14,xgb,environment_only,171,622,184,325,50,1,4,0.5869565217391305,0.0,0.0,0.0,0.29508196721311475,0.007692307692307693,0.27401836513375954,0.8984615384615384,0.03225806451612903,0.25,0.05714285714285714,0.48753894080996885,0.02497039100312891,0.0816810178450867
4,14,14,xgb,no_smartwatch,270,622,184,325,50,1,4,0.7717391304347826,0.0,0.0,0.0,0.5846994535519126,0.012987012987012988,0.18853880305042814,0.6738461538461539,0.018867924528301886,0.5,0.03636363636363636,0.5140186915887851,0.01616581096456768,0.2365453773683963
4,14,14,xgb,no_smartinhaler,400,622,184,325,50,1,4,0.592391304347826,0.0,0.0,0.0,0.3387978142076503,0.00819672131147541,0.2878295542178856,0.9415384615384615,0.10526315789473684,0.5,0.17391304347826086,0.7149532710280374,0.11072666686225038,0.06060205594977373
4,14,14,xgb,no_peakflow,355,622,184,325,50,1,4,0.5706521739130435,0.0,0.0,0.0,0.3497267759562842,0.008333333333333333,0.32622845713631443,0.9046153846153846,0.06451612903225806,0.5,0.11428571428571428,0.8177570093457944,0.35761460761460756,0.06711827738532354
4,14,14,xgb,no_environment,315,622,184,325,50,1,4,0.8043478260869565,0.0,0.0,0.0,0.0,0.005434782608695652,0.12373238035215596,0.8892307692307693,0.05555555555555555,0.5,0.1,0.764018691588785,0.06498286425948147,0.09273694446953208
2,7,0,rf,all,427,857,203,384,52,1,3,0.9802955665024631,0.0,0.0,0.0,0.5940594059405941,0.011904761904761904,0.06873011969490418,0.9921875,0.0,0.0,0.0,0.5249343832020997,0.053714301344811345,0.04984523915608114
2,7,0,rf,smartwatch_only,216,857,203,384,52,1,3,0.9950738916256158,0.0,0.0,0.0,0.49504950495049505,0.009433962264150943,0.0641538550309524,0.9921875,0.0,0.0,0.0,0.7139107611548555,0.149414264492958,0.03879163065184614
2,7,0,rf,smartinhaler_only,86,857,203,384,52,1,3,0.9950738916256158,0.0,0.0,0.0,0.7599009900990099,0.016666666666666666,0.05267621779528595,0.9921875,0.0,0.0,0.0,0.6194225721784776,0.014429102472709536,0.05420355472316344
2,7,0,rf,peakflow_only,131,857,203,384,52,1,3,0.9950738916256158,0.0,0.0,0.0,0.297029702970297,0.00641025641025641,0.06959217902211541,0.9921875,0.0,0.0,0.0,0.3202099737532808,0.00889016648312496,0.07678782888378373
2,7,0,rf,environment_only,171,857,203,384,52,1,3,0.9950738916256158,0.0,0.0,0.0,0.5346534653465347,0.010416666666666666,0.04679628821986278,0.9921875,0.0,0.0,0.0,0.589676290463692,0.07412488431596712,0.031105172640583156
2,7,0,rf,no_smartwatch,270,857,203,384,52,1,3,0.9950738916256158,0.0,0.0,0.0,0.4405940594059406,0.008695652173913044,0.06198714988151075,0.9921875,0.0,0.0,0.0,0.5118110236220472,0.015004582700100811,0.0518970805821416
2,7,0,rf,no_smartinhaler,400,857,203,384,52,1,3,0.9802955665024631,0.0,0.0,0.0,0.5742574257425743,0.011363636363636364,0.0729718446149968,0.9921875,0.0,0.0,0.0,0.4741907261592301,0.03585983908564554,0.05233850485445263
